time_ajustado	gFx	gFy	gFz	TgF
5,001621509	-0,1747	0,9804	0,1979	1,015
5,002851144	-0,1749	0,9813	0,1974	1,016
5,004088071	-0,1754	0,9828	0,1974	1,018
5,005135467	-0,1752	0,9833	0,1971	1,018
5,006473956	-0,173	0,9838	0,1966	1,018
5,007529477	-0,1722	0,9852	0,1959	1,019
5,008725884	-0,1725	0,9857	0,1954	1,02
5,009700311	-0,17	0,9857	0,1957	1,019
5,011104946	-0,1673	0,9869	0,1971	1,02
5,012299842	-0,1656	0,9887	0,1969	1,022
5,015016196	-0,1644	0,9896	0,1964	1,022
5,016211404	-0,1632	0,9901	0,1962	1,022
5,016664634	-0,1627	0,9906	0,1964	1,023
5,017081144	-0,162	0,9931	0,1962	1,025
5,018735727	-0,1615	0,9962	0,1947	1,028
5,020143436	-0,1603	0,9984	0,1935	1,03
5,020704738	-0,1578	0,9992	0,1937	1,03
5,022034581	-0,1556	0,9994	0,1942	1,03
5,023599425	-0,1529	1,0004	0,1944	1,031
5,024376456	-0,1507	1,0009	0,1947	1,031
5,025846977	-0,1493	1,0016	0,1947	1,031
5,02678755	-0,1481	1,0036	0,1952	1,033
5,027926248	-0,1466	1,0058	0,1964	1,035
5,029165571	-0,1451	1,0077	0,1974	1,037
5,031289581	-0,1431	1,0087	0,1979	1,038
5,03229979	-0,1414	1,0085	0,1988	1,038
5,032975988	-0,14	1,0085	0,2006	1,038
5,034323175	-0,1387	1,0082	0,2016	1,037
5,035693592	-0,1385	1,0065	0,2008	1,036
5,036433123	-0,1365	1,0041	0,2003	1,033
5,037732186	-0,1331	1,0011	0,2016	1,03
5,039103436	-0,13	0,9974	0,2028	1,026
5,040085675	-0,1278	0,9945	0,2025	1,023
5,041163488	-0,1258	0,9916	0,202	1,02
5,042415779	-0,1241	0,9877	0,2016	1,016
5,043825363	-0,1236	0,9843	0,2025	1,012
5,044750311	-0,1231	0,9808	0,2028	1,009
5,046167915	-0,1224	0,9774	0,2028	1,006
5,049049686	-0,1212	0,9743	0,2033	1,003
5,05024255	-0,1212	0,9711	0,204	1
5,050928592	-0,1212	0,9681	0,2035	0,997
5,051917186	-0,1214	0,9647	0,2035	0,993
5,052679217	-0,1224	0,9613	0,2038	0,99
5,053676404	-0,1221	0,9579	0,2033	0,987
5,055111925	-0,1202	0,9535	0,2035	0,982
5,055809686	-0,118	0,9491	0,2038	0,978
5,057019009	-0,1168	0,945	0,2047	0,974
5,058262186	-0,1165	0,9415	0,206	0,971
5,059644634	-0,1165	0,9393	0,2067	0,969
5,060646456	-0,1151	0,9371	0,2082	0,967
5,061901248	-0,1129	0,9349	0,2096	0,965
5,068410519	-0,1126	0,9325	0,2108	0,963
5,069713175	-0,1126	0,9303	0,2111	0,961
5,070306404	-0,1129	0,9286	0,2121	0,959
5,071053019	-0,1134	0,9271	0,213	0,958
5,071580831	-0,1153	0,9271	0,2125	0,958
5,072102394	-0,118	0,9276	0,2121	0,959
5,07257104	-0,1204	0,9286	0,2121	0,96
5,073035206	-0,1234	0,9298	0,2116	0,961
5,073459634	-0,1256	0,93	0,2108	0,962
5,081222915	-0,1282	0,9303	0,2103	0,962
5,081981509	-0,13	0,931	0,2101	0,963
5,0825738	-0,1304	0,9315	0,2099	0,964
5,083117446	-0,1304	0,9312	0,2101	0,964
5,084236092	-0,1304	0,9303	0,2111	0,963
5,08474729	-0,1297	0,9308	0,2103	0,963
5,085214634	-0,1282	0,93	0,2089	0,962
5,085645988	-0,1278	0,9288	0,2079	0,96
5,086096821	-0,1273	0,9286	0,2082	0,96
5,086601665	-0,1275	0,9283	0,2084	0,96
5,087077081	-0,1258	0,9276	0,2084	0,959
5,087574061	-0,1226	0,9269	0,2084	0,958
5,091505936	-0,1202	0,9269	0,2082	0,958
5,092587342	-0,118	0,9281	0,2086	0,959
5,093081665	-0,1175	0,9308	0,2091	0,961
5,093414842	-0,1175	0,9337	0,2086	0,964
5,093802394	-0,1158	0,9359	0,2084	0,966
5,09504979	-0,1151	0,9381	0,2091	0,968
5,095952186	-0,1153	0,9413	0,2096	0,971
5,101450727	-0,1158	0,9442	0,2089	0,974
5,102860988	-0,1163	0,9469	0,2086	0,977
5,103350415	-0,1173	0,9498	0,2091	0,98
5,103648227	-0,117	0,9533	0,2096	0,983
5,103950988	-0,1165	0,9564	0,2096	0,986
5,104203227	-0,1158	0,9594	0,2084	0,989
5,104471925	-0,1148	0,9625	0,2079	0,991
5,105785102	-0,1158	0,9657	0,2082	0,995
5,106772602	-0,1177	0,9684	0,2089	0,998
5,107869894	-0,119	0,9706	0,2101	1
5,109349061	-0,1195	0,9725	0,2099	1,002
5,110288852	-0,1192	0,9755	0,2091	1,005
5,111968592	-0,1195	0,9782	0,2094	1,007
5,11529104	-0,1212	0,9794	0,2103	1,009
5,116211873	-0,1214	0,9806	0,2103	1,01
5,116604321	-0,1214	0,9821	0,2099	1,012
5,116904738	-0,1226	0,9828	0,2101	1,012
5,118058331	-0,1226	0,9845	0,2099	1,014
5,119410988	-0,1226	0,9865	0,2089	1,016
5,120277029	-0,1234	0,9874	0,2082	1,017
5,121994008	-0,1231	0,9884	0,2086	1,018
5,123050675	-0,1243	0,9894	0,2091	1,019
5,123620311	-0,1261	0,9896	0,2099	1,019
5,124867706	-0,1268	0,9894	0,2106	1,019
5,126213071	-0,1275	0,9899	0,2101	1,02
5,127240102	-0,1295	0,9901	0,2094	1,02
5,128364529	-0,1312	0,9901	0,2086	1,02
5,132369842	-0,1314	0,9906	0,2086	1,021
5,133398696	-0,1322	0,9906	0,2082	1,021
5,1337863	-0,1322	0,9899	0,2082	1,02
5,134127602	-0,1312	0,9889	0,2084	1,019
5,136409061	-0,1319	0,9877	0,2099	1,018
5,137547811	-0,1341	0,9857	0,2111	1,017
5,13805255	-0,1356	0,9833	0,2106	1,015
5,139278852	-0,1358	0,9804	0,2099	1,012
5,139836144	-0,1365	0,9784	0,2091	1,01
5,14054104	-0,1368	0,9772	0,2091	1,009
5,141582446	-0,1363	0,975	0,2094	1,006
5,143200467	-0,1368	0,973	0,2096	1,005
5,144138956	-0,1375	0,9706	0,2106	1,003
5,145411977	-0,1378	0,9674	0,2113	1
5,149339633	-0,1373	0,9642	0,2118	0,997
5,151565467	-0,1375	0,9611	0,214	0,994
5,152338279	-0,137	0,9584	0,2167	0,992
5,152999113	-0,1348	0,9555	0,2182	0,989
5,153614738	-0,1339	0,9523	0,2206	0,987
5,154176977	-0,1334	0,9498	0,2226	0,985
5,154778071	-0,1326	0,9471	0,224	0,982
5,155954894	-0,1329	0,9444	0,2257	0,98
5,156680623	-0,1324	0,9425	0,2262	0,978
5,157403488	-0,1319	0,9403	0,226	0,976
5,158655363	-0,1317	0,9383	0,225	0,974
5,159889946	-0,1309	0,9381	0,2255	0,974
5,160993383	-0,1324	0,9403	0,2262	0,976
5,162312081	-0,1358	0,9476	0,2265	0,984
5,163676456	-0,1385	0,9591	0,227	0,995
5,172240571	-0,1407	0,9718	0,2284	1,008
5,174157238	-0,1444	0,9838	0,2296	1,02
5,174962654	-0,1473	0,9916	0,2313	1,029
5,176210363	-0,1476	0,9921	0,2343	1,03
5,178467029	-0,1466	0,9874	0,2375	1,026
5,178908227	-0,1446	0,9818	0,2409	1,021
5,179218279	-0,1417	0,9745	0,2423	1,014
5,179499321	-0,1397	0,9662	0,2416	1,006
5,179748227	-0,138	0,9574	0,2401	0,997
5,179978696	-0,1358	0,9498	0,2379	0,989
5,180238175	-0,1341	0,9439	0,2355	0,982
5,180478488	-0,1334	0,9383	0,2328	0,976
5,180714738	-0,1339	0,9347	0,2289	0,972
5,180966352	-0,1344	0,9322	0,2265	0,969
5,193794998	-0,1336	0,9312	0,2252	0,967
5,196847811	-0,1326	0,9327	0,2238	0,968
5,197763383	-0,1326	0,9337	0,2228	0,969
5,198332394	-0,1322	0,9359	0,2223	0,971
5,199178488	-0,1314	0,9386	0,2216	0,973
5,19980854	-0,1314	0,9417	0,2213	0,976
5,200367863	-0,1302	0,9459	0,2226	0,98
5,201111456	-0,1292	0,9491	0,2233	0,984
5,201601925	-0,1282	0,9528	0,2238	0,987
5,202197342	-0,1263	0,9574	0,2248	0,992
5,202952498	-0,1261	0,9611	0,2262	0,995
5,203698175	-0,1261	0,9645	0,2267	0,999
5,204301092	-0,1251	0,9691	0,226	1,003
5,204791092	-0,1234	0,9738	0,2255	1,007
5,205234477	-0,1224	0,9774	0,2255	1,011
5,206209165	-0,1224	0,9791	0,2245	1,012
5,207415519	-0,1214	0,9818	0,2238	1,014
5,208021248	-0,1197	0,9828	0,2248	1,015
5,208777602	-0,1192	0,9818	0,226	1,015
5,209338956	-0,1192	0,9813	0,2257	1,014
5,209824008	-0,1187	0,9799	0,225	1,012
5,210375154	-0,1177	0,9782	0,2245	1,01
5,211066248	-0,1168	0,9774	0,2248	1,01
5,211700206	-0,117	0,9782	0,2245	1,01
5,212359008	-0,1165	0,9794	0,223	1,011
5,212838279	-0,1165	0,9816	0,2213	1,013
5,213268436	-0,1163	0,984	0,2196	1,015
5,217407654	-0,1168	0,9857	0,2179	1,016
5,219855623	-0,1175	0,9889	0,2165	1,019
5,221060727	-0,1173	0,9933	0,216	1,023
5,221850831	-0,1173	0,9982	0,2162	1,028
5,222318175	-0,117	1,0031	0,216	1,033
5,223132706	-0,1163	1,0077	0,216	1,037
5,223672654	-0,116	1,0126	0,216	1,042
5,224079165	-0,1165	1,0175	0,2152	1,047
5,224496821	-0,1158	1,0212	0,214	1,05
5,225908748	-0,1153	1,0229	0,2125	1,051
5,227027811	-0,1156	1,0229	0,2101	1,051
5,228174008	-0,1146	1,0216	0,2082	1,049
5,229130363	-0,1124	1,019	0,2067	1,046
5,232453227	-0,1092	1,0158	0,206	1,042
5,23426104	-0,1068	1,0136	0,206	1,04
5,235022238	-0,1041	1,0119	0,205	1,038
5,235717915	-0,1014	1,0099	0,2038	1,035
5,236022915	-0,0999	1,0085	0,202	1,033
5,236529217	-0,0977	1,006	0,2011	1,031
5,237603123	-0,0946	1,0031	0,2006	1,027
5,238901561	-0,0899	1,0011	0,2001	1,025
5,239956561	-0,0857	0,9992	0,1998	1,023
5,241133644	-0,0833	0,9945	0,1991	1,018
5,242727863	-0,0801	0,9889	0,1991	1,012
5,243612238	-0,0757	0,9835	0,1998	1,006
5,244733019	-0,0711	0,9784	0,1998	1,001
5,245983279	-0,0674	0,9743	0,2006	0,997
5,247883383	-0,0652	0,9711	0,2013	0,994
5,248806561	-0,0628	0,9686	0,2011	0,991
5,250321456	-0,0618	0,9669	0,2011	0,99
5,251350936	-0,0611	0,9657	0,2006	0,988
5,25226104	-0,0596	0,9633	0,2003	0,986
5,253756352	-0,0584	0,9603	0,2013	0,983
5,254742758	-0,0572	0,9567	0,2035	0,98
5,255884269	-0,0567	0,9523	0,206	0,976
5,257069165	-0,0562	0,9489	0,2084	0,973
5,258238436	-0,055	0,9454	0,2108	0,97
5,259552498	-0,055	0,9422	0,213	0,968
5,261064946	-0,0557	0,9405	0,2152	0,966
5,263404321	-0,0567	0,9398	0,2167	0,966
5,264935311	-0,0591	0,9398	0,2174	0,966
5,265756561	-0,0613	0,941	0,2187	0,968
5,266791196	-0,063	0,9425	0,2208	0,97
5,268037081	-0,0647	0,9435	0,2226	0,972
5,269013071	-0,0682	0,9444	0,223	0,973
5,26995755	-0,0716	0,9469	0,2238	0,976
5,271203331	-0,075	0,9498	0,224	0,979
5,272083331	-0,0791	0,9525	0,2233	0,982
5,272935154	-0,083	0,9547	0,2233	0,984
5,274090623	-0,0865	0,9557	0,223	0,985
5,275270831	-0,0899	0,9572	0,2223	0,987
5,285237498	-0,0933	0,9596	0,2218	0,989
5,287381352	-0,0955	0,9613	0,2223	0,991
5,288118696	-0,0982	0,9623	0,2213	0,992
5,288660988	-0,1014	0,965	0,2206	0,995
5,289189633	-0,1051	0,9677	0,2199	0,998
5,289732498	-0,1082	0,9686	0,2179	0,999
5,290138331	-0,1114	0,9708	0,2167	1,001
5,290789842	-0,1148	0,9743	0,216	1,004
5,291350779	-0,1177	0,9764	0,2138	1,006
5,291634477	-0,1207	0,9772	0,2118	1,007
5,291919477	-0,1246	0,9782	0,2108	1,008
5,292247081	-0,128	0,9799	0,2096	1,01
5,292543071	-0,1297	0,9811	0,2084	1,011
5,292825154	-0,1317	0,9823	0,2069	1,012
5,293340311	-0,1344	0,984	0,2042	1,014
5,2952488	-0,1368	0,9852	0,2023	1,015
5,295884321	-0,139	0,9874	0,2011	1,017
5,303764269	-0,1414	0,9896	0,2003	1,02
5,304904477	-0,1429	0,9913	0,1993	1,021
5,305300206	-0,1437	0,9931	0,1976	1,023
5,305554894	-0,1456	0,9945	0,1959	1,024
5,305860571	-0,1473	0,9962	0,194	1,026
5,306130988	-0,1488	0,9967	0,1925	1,026
5,306530206	-0,1498	0,9972	0,1915	1,026
5,306792863	-0,1498	0,9984	0,1908	1,027
5,307033019	-0,1503	0,997	0,1903	1,026
5,308454529	-0,1522	0,9945	0,1901	1,024
5,309604425	-0,1532	0,9938	0,1888	1,023
5,310442238	-0,1527	0,9955	0,1886	1,025
5,311716977	-0,1522	0,9972	0,1891	1,026
5,312978956	-0,1525	0,997	0,1893	1,026
5,315514842	-0,1529	0,996	0,1886	1,025
5,316309165	-0,1525	0,995	0,1886	1,024
5,31659104	-0,151	0,9931	0,1893	1,022
5,317598592	-0,15	0,9901	0,1903	1,019
5,318699686	-0,1483	0,9874	0,1922	1,017
5,319790779	-0,1468	0,984	0,1935	1,014
5,320901508	-0,1451	0,9806	0,1937	1,01
5,322063592	-0,1424	0,9774	0,1947	1,007
5,32349505	-0,14	0,974	0,1957	1,003
5,324558644	-0,1368	0,9699	0,1959	0,999
5,325801248	-0,1336	0,9652	0,1966	0,994
5,327021196	-0,13	0,9608	0,1974	0,989
5,328103279	-0,1256	0,9567	0,1979	0,985
5,329287915	-0,1219	0,9515	0,1984	0,98
5,331216821	-0,1187	0,9464	0,1986	0,974
5,331988748	-0,1156	0,9437	0,1988	0,971
5,333272029	-0,1126	0,9413	0,1991	0,969
5,334611977	-0,1104	0,9374	0,1996	0,965
5,335523383	-0,1072	0,9347	0,1998	0,962
5,336670363	-0,1036	0,9342	0,1998	0,961
5,337908956	-0,1016	0,9332	0,2011	0,96
5,339144269	-0,1011	0,9315	0,2033	0,959
5,340336925	-0,1011	0,9308	0,2045	0,958
5,34150505	-0,1004	0,9312	0,2057	0,959
5,343172758	-0,0987	0,932	0,2064	0,96
5,344002185	-0,097	0,9332	0,2069	0,961
5,345132863	-0,0963	0,9349	0,2077	0,963
5,347665675	-0,0965	0,9366	0,2094	0,965
5,348562342	-0,0977	0,9383	0,2118	0,967
5,349041769	-0,0985	0,9403	0,214	0,969
5,351342863	-0,098	0,943	0,2155	0,972
5,352177498	-0,0975	0,9457	0,2169	0,975
5,352907238	-0,098	0,9491	0,2184	0,979
5,353998644	-0,1004	0,9535	0,2194	0,984
5,354999633	-0,1033	0,9579	0,2208	0,988
5,356079842	-0,1053	0,9611	0,2218	0,992
5,357168331	-0,1065	0,9645	0,2218	0,995
5,358412446	-0,1077	0,9689	0,2216	1
5,359683852	-0,1094	0,9735	0,2221	1,005
5,360822185	-0,1107	0,9774	0,2226	1,009
5,362052238	-0,1121	0,9806	0,2233	1,012
5,368348071	-0,1141	0,985	0,2238	1,017
5,369676977	-0,1173	0,9901	0,2238	1,022
5,370256352	-0,1202	0,994	0,225	1,026
5,370944217	-0,1226	0,997	0,2255	1,029
5,371426821	-0,1243	0,9999	0,2252	1,032
5,371861717	-0,1258	1,0028	0,2257	1,036
5,372315467	-0,1275	1,0053	0,2262	1,038
5,372731613	-0,1307	1,0075	0,2262	1,041
5,37328479	-0,1336	1,0085	0,2267	1,042
5,374696769	-0,1351	1,0087	0,227	1,043
5,375669425	-0,1373	1,009	0,2267	1,043
5,376773956	-0,139	1,0092	0,227	1,044
5,377880623	-0,1397	1,009	0,2277	1,044
5,379243383	-0,1409	1,008	0,2267	1,043
5,393199946	-0,1414	1,0063	0,2243	1,041
5,397022185	-0,1419	1,0058	0,2243	1,04
5,398230988	-0,1429	1,0065	0,2257	1,041
5,400897133	-0,1439	1,0063	0,2252	1,041
5,401540467	-0,1439	1,0038	0,2243	1,039
5,402246873	-0,1444	1,0009	0,224	1,036
5,402993644	-0,1446	0,9992	0,2235	1,034
5,403518748	-0,1451	0,9982	0,2228	1,033
5,40394979	-0,1446	0,9962	0,2223	1,031
5,404510831	-0,1429	0,9938	0,2226	1,028
5,404946508	-0,1417	0,9918	0,2233	1,026
5,405445154	-0,1412	0,9901	0,2235	1,025
5,405854217	-0,1412	0,9884	0,2233	1,023
5,406274738	-0,1402	0,9874	0,2228	1,022
5,40696031	-0,1383	0,986	0,2216	1,02
5,407397394	-0,1363	0,985	0,2211	1,019
5,407894217	-0,1353	0,9843	0,2206	1,018
5,408495727	-0,1341	0,9826	0,2196	1,016
5,409097342	-0,1322	0,9813	0,2196	1,014
5,409518748	-0,1309	0,9818	0,2194	1,015
5,409947133	-0,129	0,9818	0,2184	1,014
5,410460571	-0,127	0,9806	0,2182	1,013
5,411135727	-0,1258	0,9804	0,2187	1,012
5,411829165	-0,1243	0,9799	0,2189	1,012
5,412364165	-0,1217	0,9786	0,2184	1,01
5,41277156	-0,1199	0,9777	0,2189	1,009
5,413111821	-0,1195	0,9767	0,2204	1,008
5,413427967	-0,1185	0,9777	0,2211	1,009
5,41680406	-0,1175	0,9784	0,2206	1,01
5,417796248	-0,1156	0,9779	0,2213	1,009
5,418172342	-0,1126	0,9789	0,2233	1,01
5,418475415	-0,1112	0,9796	0,224	1,011
5,419346925	-0,1104	0,9796	0,223	1,011
5,420421613	-0,1097	0,9811	0,2226	1,012
5,421520935	-0,1092	0,9828	0,2233	1,014
5,422729685	-0,1087	0,9838	0,2245	1,015
5,423869217	-0,1077	0,9857	0,226	1,017
5,425425519	-0,107	0,9879	0,2257	1,019
5,426361196	-0,1072	0,9896	0,2248	1,02
5,427585675	-0,1068	0,9906	0,225	1,021
5,428682394	-0,1055	0,9909	0,2252	1,022
5,430797967	-0,1051	0,9923	0,2248	1,023
5,431717602	-0,1051	0,9926	0,2245	1,023
5,432629269	-0,1055	0,9923	0,2235	1,023
5,433762133	-0,1063	0,9918	0,223	1,022
5,435083748	-0,1063	0,9909	0,2233	1,021
5,436262446	-0,1065	0,9894	0,2233	1,02
5,437442185	-0,1072	0,9887	0,2223	1,019
5,438660102	-0,1075	0,9877	0,2206	1,018
5,439846404	-0,1072	0,9862	0,2189	1,016
5,441024321	-0,1063	0,9857	0,2172	1,015
5,442248019	-0,1053	0,9848	0,2152	1,013
5,443522185	-0,1055	0,9823	0,2128	1,011
5,444425363	-0,107	0,9808	0,2106	1,009
5,445848592	-0,1082	0,9799	0,2086	1,008
5,448193488	-0,1072	0,9789	0,2074	1,006
5,449133331	-0,107	0,9774	0,206	1,005
5,449559998	-0,1085	0,9764	0,204	1,003
5,450991873	-0,1087	0,9762	0,203	1,003
5,452679633	-0,1085	0,9767	0,202	1,003
5,453554113	-0,1085	0,9772	0,2011	1,004
5,454116352	-0,109	0,9767	0,2003	1,003
5,45552604	-0,1097	0,9772	0,1998	1,003
5,45680505	-0,1092	0,9774	0,1998	1,004
5,457776196	-0,1082	0,9774	0,1998	1,003
5,459175102	-0,1082	0,9782	0,2003	1,004
5,460283488	-0,1087	0,9794	0,2003	1,006
5,461474008	-0,1099	0,9796	0,2001	1,006
5,466848488	-0,1112	0,9789	0,1993	1,005
5,46781854	-0,1109	0,9791	0,1988	1,005
5,468354113	-0,1107	0,9796	0,1991	1,006
5,468859477	-0,1107	0,9791	0,1996	1,005
5,469320675	-0,1104	0,9789	0,1998	1,005
5,469736404	-0,1109	0,9789	0,1991	1,005
5,470181873	-0,1114	0,9786	0,1974	1,005
5,471382185	-0,1099	0,9782	0,1974	1,004
5,472346873	-0,1087	0,9767	0,1976	1,002
5,473498227	-0,1094	0,9752	0,1979	1,001
5,474925935	-0,1099	0,9747	0,1981	1,001
5,475978748	-0,109	0,9733	0,1976	0,999
5,477350831	-0,1087	0,9728	0,1976	0,999
5,478417029	-0,1085	0,9733	0,1969	0,999
5,481661717	-0,1077	0,9733	0,1966	0,999
5,482747394	-0,108	0,9733	0,1969	0,999
5,483262706	-0,1082	0,9738	0,1966	0,999
5,483734113	-0,1087	0,974	0,1971	1
5,484733175	-0,1099	0,975	0,1971	1,001
5,4858188	-0,1116	0,9764	0,1957	1,002
5,486972654	-0,1121	0,9774	0,1952	1,003
5,488079946	-0,1131	0,9772	0,1952	1,003
5,489664685	-0,1138	0,9777	0,1952	1,003
5,491126717	-0,1126	0,9786	0,1949	1,004
5,491801144	-0,1129	0,9794	0,1937	1,005
5,493072498	-0,1143	0,9801	0,1935	1,006
5,494242758	-0,1151	0,9801	0,1944	1,006
5,495874842	-0,1158	0,9806	0,1957	1,007
5,497141144	-0,1158	0,9806	0,1954	1,007
5,501738956	-0,1156	0,9808	0,1944	1,007
5,502672185	-0,117	0,9806	0,194	1,006
5,503080467	-0,1177	0,9796	0,193	1,005
5,503399269	-0,1182	0,9796	0,1927	1,005
5,503667446	-0,1182	0,9794	0,1937	1,005
5,503909946	-0,1185	0,9777	0,1942	1,004
5,505029894	-0,1192	0,9762	0,194	1,002
5,506200831	-0,119	0,975	0,1942	1,001
5,507464008	-0,1182	0,974	0,1947	1
5,508877238	-0,119	0,973	0,1942	0,999
5,50979229	-0,1199	0,9723	0,194	0,999
5,511103592	-0,1209	0,9706	0,1949	0,997
5,512224321	-0,1212	0,9691	0,1954	0,996
5,513959581	-0,1207	0,9679	0,1959	0,995
5,515900935	-0,1195	0,9662	0,1971	0,993
5,51640729	-0,1182	0,9642	0,1988	0,992
5,517660415	-0,1182	0,963	0,2001	0,991
5,519364113	-0,1187	0,9611	0,2003	0,989
5,519950258	-0,1175	0,9584	0,2006	0,986
5,52129979	-0,1158	0,9542	0,1984	0,981
5,522378383	-0,1141	0,9474	0,1952	0,974
5,523586352	-0,1114	0,9386	0,1935	0,965
5,5247063	-0,1094	0,9298	0,1932	0,956
5,526240779	-0,1075	0,9205	0,1947	0,947
5,528008956	-0,106	0,9129	0,1969	0,94
5,528553696	-0,1043	0,9068	0,1998	0,934
5,530627133	-0,1019	0,9012	0,2038	0,93
5,53145854	-0,1011	0,8978	0,2086	0,927
5,532262706	-0,1014	0,898	0,2145	0,929
5,5332563	-0,1016	0,9005	0,2201	0,933
5,534933696	-0,1024	0,9049	0,2255	0,938
5,53585354	-0,1026	0,9095	0,2301	0,944
5,536629633	-0,1031	0,9151	0,2335	0,95
5,53808281	-0,1041	0,9227	0,235	0,958
5,539148748	-0,1051	0,9295	0,235	0,965
5,540245102	-0,1055	0,9359	0,2343	0,971
5,541144894	-0,1068	0,9417	0,2335	0,976
5,542374269	-0,1087	0,9467	0,2326	0,981
5,543749217	-0,1114	0,9513	0,2311	0,985
5,544837081	-0,1138	0,9564	0,2289	0,99
5,549493956	-0,1156	0,9616	0,2262	0,995
5,550901977	-0,117	0,9667	0,2235	0,999
5,55146781	-0,1185	0,9728	0,2216	1,005
5,551912081	-0,1195	0,9784	0,2196	1,01
5,552300571	-0,1217	0,9833	0,2174	1,014
5,552663279	-0,1239	0,9891	0,215	1,02
5,553497446	-0,1256	0,9948	0,2133	1,025
5,554866873	-0,1278	0,9989	0,213	1,029
5,555966248	-0,13	1,0021	0,2123	1,033
5,557082863	-0,1322	1,0058	0,2111	1,036
5,558224842	-0,1353	1,0102	0,2094	1,04
5,559565519	-0,139	1,0155	0,2069	1,046
5,560597602	-0,1417	1,0197	0,2035	1,049
5,561797862	-0,1429	1,0231	0,1996	1,052
5,563508852	-0,1441	1,0268	0,1974	1,055
5,572807706	-0,1441	1,028	0,1964	1,056
5,574177446	-0,1409	1,0278	0,1957	1,056
5,575077446	-0,1368	1,026	0,1952	1,053
5,575545519	-0,1336	1,0236	0,194	1,05
5,576145102	-0,1307	1,0221	0,192	1,048
5,576519633	-0,1282	1,0221	0,1896	1,047
5,576924477	-0,1282	1,0221	0,1866	1,047
5,577378956	-0,128	1,0202	0,1854	1,045
5,577747237	-0,1258	1,0185	0,1842	1,043
5,578089112	-0,1231	1,0175	0,1808	1,041
5,578696821	-0,1221	1,0165	0,1778	1,039
5,579090571	-0,1217	1,0143	0,1764	1,037
5,579532706	-0,1197	1,0116	0,1759	1,034
5,580049008	-0,1168	1,0085	0,1761	1,03
5,58933281	-0,1136	1,0046	0,1756	1,026
5,591864842	-0,1102	0,9994	0,1739	1,02
5,592695571	-0,1053	0,9933	0,1727	1,014
5,593247967	-0,1009	0,9869	0,1732	1,007
5,593611456	-0,0977	0,9813	0,1737	1,001
5,593959998	-0,0953	0,9777	0,1752	0,998
5,594372237	-0,0928	0,9738	0,1759	0,994
5,594819217	-0,0914	0,9689	0,1759	0,989
5,595151977	-0,0904	0,9655	0,1764	0,986
5,596166665	-0,0899	0,9633	0,1769	0,983
5,596747237	-0,0904	0,9616	0,1778	0,982
5,597289894	-0,0904	0,9603	0,1788	0,981
5,59753031	-0,0911	0,9594	0,18	0,98
5,597778383	-0,0931	0,9579	0,181	0,979
5,600264008	-0,0943	0,9562	0,1815	0,978
5,600812706	-0,0953	0,9545	0,1835	0,977
5,601130571	-0,0972	0,9535	0,1861	0,976
5,601996925	-0,0994	0,953	0,1886	0,977
5,603124008	-0,1009	0,9525	0,1905	0,977
5,604592185	-0,1026	0,9525	0,1935	0,977
5,6059663	-0,1031	0,9523	0,1962	0,978
5,607011665	-0,1031	0,952	0,1981	0,978
5,60786354	-0,1038	0,9518	0,2001	0,978
5,609260362	-0,1051	0,9515	0,2016	0,978
5,610304217	-0,1055	0,9508	0,2028	0,978
5,611495206	-0,1055	0,9493	0,206	0,977
5,612760154	-0,106	0,9476	0,2091	0,976
5,616162602	-0,1068	0,9469	0,2123	0,976
5,616766612	-0,107	0,9464	0,2152	0,976
5,617077133	-0,106	0,9444	0,2169	0,975
5,61822854	-0,1068	0,942	0,2184	0,973
5,619500467	-0,1075	0,9403	0,2201	0,972
5,620452654	-0,1085	0,9386	0,2211	0,97
5,621280883	-0,1097	0,9371	0,2213	0,969
5,622407029	-0,1085	0,9359	0,2218	0,968
5,623809425	-0,108	0,9347	0,2223	0,967
5,625354008	-0,1082	0,9337	0,2226	0,966
5,626140102	-0,1075	0,9325	0,2228	0,965
5,627383748	-0,107	0,9315	0,2228	0,964
5,628471717	-0,1063	0,931	0,2221	0,963
5,632200831	-0,1051	0,9305	0,2218	0,962
5,632887915	-0,1046	0,9312	0,2221	0,963
5,633212498	-0,1046	0,9327	0,2221	0,964
5,633794321	-0,1048	0,9339	0,2216	0,966
5,634925519	-0,1046	0,9349	0,2211	0,966
5,636065779	-0,1046	0,9361	0,2201	0,967
5,637225154	-0,1046	0,9361	0,2196	0,967
5,638239529	-0,1036	0,9361	0,2189	0,967
5,639511144	-0,1036	0,9364	0,2182	0,967
5,640702133	-0,1041	0,9369	0,2179	0,967
5,641858383	-0,1036	0,9378	0,2172	0,968
5,643409321	-0,1031	0,9395	0,216	0,97
5,644282498	-0,1031	0,9415	0,215	0,971
5,645558227	-0,1033	0,943	0,214	0,972
5,648508696	-0,1043	0,9432	0,2135	0,973
5,649189112	-0,1048	0,9442	0,2138	0,974
5,649538592	-0,1053	0,945	0,2145	0,975
5,650445675	-0,1048	0,9462	0,2143	0,976
5,651669269	-0,1041	0,9491	0,2143	0,979
5,652933071	-0,1048	0,9506	0,2155	0,98
5,654133487	-0,1055	0,9525	0,2167	0,983
5,655384269	-0,1058	0,9555	0,2172	0,986
5,656431977	-0,1068	0,9579	0,2174	0,988
5,657576717	-0,108	0,9603	0,2182	0,991
5,659758696	-0,109	0,9633	0,2182	0,994
